tweet_longitude,tweet_latitude,timestamp,status,phrase
4.76518323,52.30759493,2019-02-10 14:23:44,"I'm at @LaPlace in Schiphol, North Holland https://t.co/8mxRaPWBww",north
-111.8719147,40.90561214,2019-02-10 16:04:41,"I'm at Bountiful North Stake Center in Bountiful, UT https://t.co/fhBKlffTxt",north
-118.3567964,34.0905991,2019-02-10 08:55:29,"“You THINK you KNOW...”,show
The Part That Sets Us Free by LITA🎤🎹NEXT SHOW: Friday 2/22 thestudyhollywood W special gues… https://t.co/19duv4Hkiy",show
-0.093689,51.514125,2019-02-10 09:45:05,Fashion designer ‘scammed’ out of $900K over fake Kanye show https://t.co/zbpmztGMzr #LDN,show
-111.507,40.661,2019-02-10 14:30:47,Deer Valley put on a another outstanding show. Mikael Kingsbury laid it out for a silver medal in the final heat of… https://t.co/jTkaqT1Wjt,show
-43.21806644,-22.97685531,2019-02-10 14:38:59,Esse show tem o repertório amadurecido em tempos vividos de alegrias e curvas sinuosas do tempo de carreira de 30 a… https://t.co/mu1radKxaV,show
-82.5520596,35.59146766,2019-02-10 15:45:08,Night was made when the band you've loved for years strolls in the brewery you're at after the show 😍 @ Bhramari Br… https://t.co/49XmdWZ1yf,show
103.77455735,1.42596214,2019-02-10 11:24:27,"Sharing our biggest, deepest, most significant idea about what makes an activist. Sounds to me, we’re ready to turn… https://t.co/kOSJln6KD6",idea
29.15711723,40.21330963,2019-02-10 10:28:50,"U-14 Macı var onu izleyelim. (@ Bursaspor Vakıfköy Orhan Özselek Tesisleri in Yıldırım, Türkiye) https://t.co/VPIzzgYayT",mac
-118.2610953,33.8625226,2019-02-10 09:33:35,Just posted a photo @ Stubhub Center https://t.co/VGFWaSOYSO,center
-112.03789322,33.43634836,2019-02-10 11:06:24,"My body is currently yelling at me. Why so early? 3 days in a row @ Phoenix Sky Harbor Center, Phoenix, Arizona https://t.co/zRriIB8Xr6",center
5.98598901,51.20154133,2019-02-10 11:11:47,"Shopping Center Niederlande. ,center
,center
13 Tesla Ladestationen und über 20 für andere e-Autos. ,center
So wird das gemacht Deutschl… https://t.co/rOzf1QDimd",center
100.53297062,13.74618774,2019-02-10 11:35:16,"มากินข้าวกับเสดถี (@ Siam Center in Pathum Wan, Bangkok) https://t.co/gZB38zvwXF",center
-49.2367724,-16.71033491,2019-02-10 15:27:25,Momento de descontrair com a filha kkkk 😂😂 em Flamboyant Shopping Center https://t.co/Pu7ZZx0NIt,center
-97.09750366,32.93360138,2019-02-10 15:32:16,Lego Movie Days at Legoland Discovery Center https://t.co/ap7719XSOe,center
47.956589,29.359666,2019-02-10 15:55:50,I'm at Shaikh Jaber Al-Ahmad Cultural Center in Kuwait https://t.co/OcNMXSdo7v,center
-87.632496,41.883222,2019-02-10 06:59:33,"my very beautiful Latina actress friend ... ,friend
📸 by: @apolloer ,friend
Model: @consuelovegamx ,friend
Edited by: @apolloer ⠀ ——————… https://t.co/cQ6mhEASaF",friend
103.84734,1.27987,2019-02-10 12:06:51,"_,friend
Thanks to a friend who is always very well informed, I make a trip on a fine sat noon to have parkbenchdeli's lat… https://t.co/qUIFZZxCN5",friend
-83.9925,33.9531,2019-02-10 13:20:30,"Mom enjoying conversation with her new friend Michael @ Lawrenceville, Georgia https://t.co/V4C8jvLBw3",friend
121.4330381,14.1246981,2019-02-10 14:10:16,Alam mo ba na hindi kita kilala personally pero gusto ko kitang maging friend 😅,friend
-118.60219717,34.16913301,2019-02-10 06:50:10,thewriteoffroom @ The Write Off Room https://t.co/BptGSaLsXl,write
-118.243,34.0522,2019-02-10 14:04:52,"Dehydrate Me ,write
#RaVonSimoneCrawford #poetry #poem #poetic #creativewriting #blackpoet #writing #write #writer… https://t.co/ZTEy2l4Aog",write
49.4182,53.5101,2019-02-10 11:09:48,"#вкуснотище#мояСашулька😘💋💖💕🐬 @ Togliatti, Russia https://t.co/u3wenXYKYr",russia
-1.630086,53.623751,2019-02-10 07:56:34,"07:57 GMT: Temp: 3.5°C (feels 1.7°C), Wind: NNW, 1 mph (ave), 5 mph (gust), Humid: 91%, Rain (/hr) 0.0 mm, Press: 981 hPa, rising slowly",wind
0.2568685,50.7721938,2019-02-10 08:00:16,"07:48 Temp. 6.7°C, Hum. 94%, Dewp. 5.5°C, Bar. 987.2 hpa, Rain Today 1.3000 mm, Wind 111° 2.9 km/h  #Eastbourne #OldTown #IEASTBOU4",wind
-0.46974621,51.44488024,2019-02-10 08:00:17,"07:43 Temp. 6.7°C, Hum. 91%, Dewp. 4.9°C, Bar. 986.9 hpa, Rain Today 1.7000 mm, Wind 167° 1.4 m/s",wind
89.07638889,41.93555556,2019-02-10 09:30:01,"Wind 3.1 mph ESE. Barometer 30.16 in, Falling. Temperature 23.0 °F. Rain today 0.00 in. Humidity 60%",wind
-78.68888889,43.92055556,2019-02-10 10:00:07,WX at 0500: Temp: -8.3 C Wind Chill: -8.3 C Hum: 59% Baro: 1039.0 mb Steady Wind: 0.0 km/h N/Gust: 0.0 km/h Rainfal… https://t.co/MqmzvsGgiG,wind
30.75672,46.456551,2019-02-10 11:02:17,"12:55 EET: Temperature: 1.8°C, Wind: ESE, 5 km/h (ave), 7 km/h (gust), Humidity: 64%, Rain (hourly) 0.0 mm, Pressure: 1010 hPa, falling slow",wind
-92.218675,29.875016,2019-02-10 12:10:04,50.4F (Feels: 47.3F) - Humidity: 83% - Wind: 5.1mph NNE - Gust: 5.3mph - Pressure: 30.415in #weather https://t.co/75yzNJ23Eh,wind
5.99083333,52.21583333,2019-02-10 12:49:03,"#Apeldoorn Wind 6,0 m/s .Temp 7,2 C .#maandag kans bui mogelijk wat #zon. neerslag 13,2 mm. https://t.co/7m5OGh7wQJ",wind
139.73027778,35.79555556,2019-02-10 14:00:02,"23:00, Temp. 3.4C 50% Rain rate 0.0 mm Wind 3.1 m/s, ESE 1039.86 hPa/Steady Rain today 0.4 mm https://t.co/RkfFojClCz #kawaguchi",wind
139.73027778,35.79555556,2019-02-10 15:45:02,"00:45, Temp. 2.7C 49% Rain rate 0.0 mm Wind 3.1 m/s, ESE 1039.76 hPa/Steady Rain today 0.0 mm https://t.co/RkfFojClCz #kawaguchi",wind
72.8764,19.0621,2019-02-10 06:17:58,"And that's our Boy @RanveerOfficial rapping at the #berlinale2019 ❤️ and that loud cheers 🤩 ,boy
Follow: @elfaworld… https://t.co/PsRKPhleES",boy
28.96887,41.037599,2019-02-10 12:05:26,sökük hülasa #Yuzde50Cevrimsizİspor10 büyük boy teessür cadaloz,boy
-0.24186211,39.16438494,2019-02-10 15:25:38,#loschokles #LHCLHC🍅 #paellas2019 #cullera #cullerabeach #postureomaximo #postureo #postu #boy #boys #men #mens… https://t.co/VVqoCOI3Io,boy
-3.68333,40.4,2019-02-10 15:57:15,"Who dat boy? Who him is?,boy
,boy
📷: notniet en Madrid, Spain https://t.co/WMrNHR4qef",boy
-99.15353,19.43667,2019-02-10 06:56:07,"#pairoftheday Air Force 1 XXV anniversary... 💛🖤💛🖤,air
.,air
.,air
.,air
👟 by @nikesportswear 👖by @adidasoriginals ,air
.,air
.,air
.,air
#airforce1… https://t.co/kfKZLWBLCe",air
-85.6451,42.8692,2019-02-10 08:27:27,"“Live in the sunshine, swim the sea, drink the wild air.”                          - @JosephinSkriver… https://t.co/YfrMjXCfXG",air
-3.83333,52.0333,2019-02-10 13:41:33,"Fresh air and exercise - LOVE the woods, my favourite place to walk the dogs (and exercise the little person!) Look… https://t.co/ykoBdNE6kq",air
-2.9728,54.2825,2019-02-10 13:56:23,"Another fun outing up to High Dam, this time OH came with me too and it was great! Glad to get some Lakes fresh air… https://t.co/RR6DGWV5Yn",air
-5.25807381,50.22793577,2019-02-10 09:39:37,"Sunday evening skate 4pm-8pm,need
New Vegan Street Food Menu!,need
No need to book this week.,need
Just roll up… https://t.co/ZBDdaCGxKD",need
-0.12731805,51.50711486,2019-02-10 10:20:10,"🕺Sometimes you just need to DANCE!🕺,need
-,need
-,need
-,need
-,need
-,need
-,need
#mirrormirror #sweet_street_beat #streetwalker #spicollective… https://t.co/pmMv7Ly7gC",need
-2.59740293,53.40833366,2019-02-10 10:25:30,FREE BREW! Can't beat it! Just need to wait 4 my new tiles 2 come in2 stock! @ Topps Tiles https://t.co/ZkmRPdXGPN,need
-0.12731805,51.50711486,2019-02-10 11:00:27,MUSICIAN/RECORDING SOCIAL MEDIA- need some recommendations for a place to get some mics serviced. AKG C414EB &amp; Gefe… https://t.co/Wf2B22vPjl,need
-84.57704,33.82271,2019-02-10 12:35:49,"Just kickin' it and having some fun.,need
,need
But to be honest, this pose was harder than it looked. You need a strong core… https://t.co/Y4Vv3h6Zoj",need
99.00027037,18.81582546,2019-02-10 14:47:46,"You're the coffee that I need in the morning 🎶,need
You're my sunshine in the rain when it's pouring 🌈,need
,need
Cr. 📷 golfeychat… https://t.co/D8pD19bx91",need
13.94964866,42.28965656,2019-02-10 10:22:49,The light on our swimming pool#discoverabruzzo #abruzzoitaly #italy_photolovers #italytravel #abruzzo_bestsunset… https://t.co/O8C1xk2LcJ,light
101.70291366,3.235954,2019-02-10 10:49:42,Ssup! (@ Traffic Light Persimpangan MRR2 Greenwood) https://t.co/e9Zxv4CcJB,light
-46.6333,-23.55,2019-02-10 11:59:06,#sunday #goodmorning #intobed #blanket #inthebedroom #sun #pillow #laziness #illuminated #summer #light #yellow… https://t.co/dZEKEJphnQ,light
51.44501508,25.26226483,2019-02-10 13:56:57,Shine a light... #aspirepark #torchtower @ The Torch Hotel   فندق الشعلة https://t.co/1ISqRksPDo,light
121.03927047,14.63606133,2019-02-10 14:09:16,"No one lights a lamp in order to hide it behind the door: the purpose of light is to create more light, to open peo… https://t.co/pTS7invEOu",light
76.67811155,30.74012517,2019-02-10 06:22:49,No more missing #teeth ! Looking for fixed teeth with life like #esthetics ? Opt for #metalfree #dental crowns 📞+91… https://t.co/TLJZoMY0t4,life
74.27885733,31.51307343,2019-02-10 06:53:20,"خواب گاہ شاہجہاں ۔ شاہی قلعہ لاہور,life
,life
We all have different things that we go through in our everyday life, and it's… https://t.co/BLTnpXQiQV",life
26.18071404,-29.04850874,2019-02-10 07:23:18,#morning #hike #walk #nature #photography #clouds #flowers #cactus #bloemfontein @ Woodland Hills Wild Life Estate… https://t.co/pdUPn0tnNU,life
-3.0447,53.815,2019-02-10 07:50:55,"💫Focus on what you can control and watch your life and mindset improve ⭐️👏,life
.,life
.,life
#hypnotherapy #selflove… https://t.co/TeT8s8XJ6V",life
-73.9675,40.7779,2019-02-10 08:14:49,Mood #life #me #photography #photooftheday #mensfashion #men #nyc #manhattan #life #lifestyle #beard #mensstyle… https://t.co/6pnHGjzDtg,life
101.68400892,2.91686463,2019-02-10 08:45:25,Congratulations and happy newly wed- syazawandy &amp; husband. Wishing you both a beautiful life as husband and wife! M… https://t.co/xY9nveGN6C,life
121.04757433,14.57150136,2019-02-10 08:49:13,"GREAT FAITH • week 5,life
The Moses Life Series | Hebrews 11:27,life
#ReadTheBibleEveryday #02102019👊🏻… https://t.co/ez6Dwp5Ksn",life
120.98217591,14.53142429,2019-02-10 08:54:41,"5th Sunday in Ordinary Time #holymass #holyeucharist #eucharist @ Shrine of Jesus, The Way, The Truth and The Life https://t.co/xAzWa6oViA",life
-0.14122511,51.50751017,2019-02-10 11:18:59,"Life happens , coffee helps #coffee #cafe #morning #London #morningritual #cafe #espresso @ The Wolseley https://t.co/p375XtPOX0",life
106.78192,-6.7977195,2019-02-10 12:06:03,"Today I choose life. Every morning when I wake up I can choose joy, happiness, negativity, pain... To feel the free… https://t.co/LBbFd4MrJR",life
121.0969469,14.6364115,2019-02-10 12:17:56,"Pursue your dreams that makes you succeed in the future.,life
Another memory happened to my life that made me realize to… https://t.co/c7XCDvZGzx",life
-83.32889492,44.40250993,2019-02-10 13:26:27,"Your King For Life, a song by Philly2000 on… https://t.co/XwjY6a3grw",life
-75.697,39.84458,2019-02-10 14:19:56,"Please join us at 10:30 am for our life enrichment class, immediately followed by our morning worship service lead… https://t.co/VCrZfebEnX",life
121.025004,14.451678,2019-02-10 14:33:14,"Lord Jesus, thank you for your protection over my life and my baby's life. Thank you for keeping him safe and secur… https://t.co/Tnhj3CQXFZ",life
-73.91808561,40.74544703,2019-02-10 12:06:35,Councilman Jimmy Van Bramer was on hand for the Community Photo in #sunnyside #queens. #sunnysideshines… https://t.co/htEVfxaLYF,hand
72.84789,19.00205,2019-02-10 07:15:49,"Full revealed story and tour of amer fort jaipur.,story
,story
Please visit my youtube channel for full video.… https://t.co/kSN4MmDglM",story
-87.64633778,41.90834931,2019-02-10 14:34:35,@k2p21 Thanks for sharing your story. Proud of you Fam. Continue to Chase Greatness. #ATFFAMILY @ ArcLight Cinemas… https://t.co/XgxKpwZ42E,story
-121.7677,37.685,2019-02-10 15:59:44,"Building a life together. Our new story. #DigitalLegacy #REVolution #RomanticLOVEtrip @ Livermore, California https://t.co/4BKYHLM1av",story
2.20163339,41.40227886,2019-02-10 11:40:05,"Two great concerts yesterday in Vilanova &amp; Girona with Bill McHenry, jorgerossymusic &amp; thomaskentwarburtonjr ,bill
Tonig… https://t.co/WkHIxrzqQX",bill
-79.75,43.2167,2019-02-10 06:08:01,"Not young ,real
Not smart ,real
Not fit ,real
Not tall ,real
Not funny ,real
Not fast ,real
Not real ,real
,real
ENOUGH ♥️,real
,real
The social media game is tough… https://t.co/A8ddZCx1ho",real
-84.375,30.14512718,2019-02-10 06:50:29,"Real Life, real love #naturephotography #brotherhood #great #landschaftsfotografie #landscape… https://t.co/l2VLXu9xLq",real
23.37222,-34.05531,2019-02-10 10:36:02,"HUZAD. Based on a real life character we saw at a trance party. Comic jam by me, James happychickensuicidecult and… https://t.co/io1j1RjHcV",real
-3.46667,55.9,2019-02-10 08:02:27,And waking up from the #sleepover for #PersonalTraining and this is the view greeting me in the spare room this mor… https://t.co/NQ65NNuo02,room
-82.18688,42.4057,2019-02-10 13:52:45,Happy Sunday! 😁❤️💚🇨🇦 #sunday #hockeyday #shopsmallbusiness #fun #spring #shopping #shoplocal #smile @ Rachel's Room https://t.co/jOqEPOeF4v,room
-118.30877,34.0761251,2019-02-10 07:49:00,#RICKROCK #PaperTigerBar #GOODTIMES @ Paper Tiger Bar https://t.co/UW0sV9LALL,paper
-73.99327238,40.72037011,2019-02-10 08:47:59,Got to see the Deathy Roro fam 3/4 of the nights of their Bowery run. So many things happening in this pic. Thanks… https://t.co/1iKbqDht1o,run
-0.25471525,51.31307981,2019-02-10 11:27:00,"Muddy old run today and this is the drier bit,run
#travelswithpipandwren #dadswithspaniels @ Epsom Downs Racecourse https://t.co/2CenHClOdf",run
8.85476,45.61187,2019-02-10 12:41:59,prilaga  #runhappy #runs #runescape #run4fun #runningback #runitfast #run #runrunrun #runway #runplanet… https://t.co/lvhYfd0hpB,run
-3.92238443,56.14592666,2019-02-10 14:36:01,First run since 10th December 2018. #hardwork #backonit #amrunning #runningroute #burningcalories @ University of S… https://t.co/iS7DyHGNKi,run
-115.149,36.1675,2019-02-10 07:30:20,"𝐼𝓉’𝓈 𝓃𝑜𝓉 𝒶 𝒱𝒶𝓁𝑒𝓃𝓉𝒾𝓃𝑒’𝓈 𝒟𝒶𝓎 𝓁𝑜𝑜𝓀 𝓌𝒾𝓉𝒽𝑜𝓊𝓉 𝒶 𝓇𝑒𝒹 𝓁𝒾𝓅 💋 | sorry for the late upload guys 😭,late
•Foundation:@lorealparisfr… https://t.co/FdHhXFGNe3",late
8.45738493,50.23208421,2019-02-10 08:42:08,Ab unter die Dusche 🧼 🚿 FELDBERGFIGHTER MOTIVATION… https://t.co/uwrIzCCDbK,die
6.78333,51.3667,2019-02-10 10:21:38,Vielen #dank für diese wunderbare Idee. So kann man die gammelige Schrott #Telefonzelle wenigstens noch sinnvoll nu… https://t.co/SyUKNYJlcx,die
12.3735704,51.3321915,2019-02-10 11:57:58,WORLDRUNNER Robby Clemens zurück aus der Antarktis. Nach dem GELDPILOT24-Test kurz vor dem Nordpol nun die Nutzung… https://t.co/n0By6ubc9m,die
-118.25649,34.14989,2019-02-10 12:36:59,".,die
#GrammyNight,die
Was denkt ihr welche Preise gewinnen die Carter’s dieses Jahr? Oder gehen sie leer aus?,die
.,die
17. Best R… https://t.co/8BLE6azXjj",die
-123.1734628,49.2640391,2019-02-10 07:25:42,High tea and winter walk afternoon! @ Neverland Tea Salon https://t.co/Pp1SBZIdIG,winter
-93.0931,44.9497,2019-02-10 08:01:29,"VOTE FOR FINLEY!,winter
He really wants this. His lack of opposable thumbs is getting him down this frigid winter.… https://t.co/oYmMsC6r8i",winter
138.76864888,35.49861069,2019-02-10 12:34:39,"winter fireworks❗️ 場所: Kawaguchiko, Fuji, Japan https://t.co/PqTt5iPnty",winter
-122.2556,47.4631,2019-02-10 16:02:40,#snow #winter #storm #pnw #pacificnorthwest #pnwcollective #instagood #pnwonderland #seattle #washington… https://t.co/WzY8A6ZZC8,winter
-1.442,52.417,2019-02-10 08:45:04,"Sunday 10 February 2019,rain
08:45 GMT,rain
Temperature: 3.9°C,rain
Wind: NW, 3 mph (ave), 5 mph (gust),rain
Humidity: 89%,rain
Rain (today)… https://t.co/qVEl3Ehc9K",rain
4.8422,45.7597,2019-02-10 14:27:11,"#Rain #Pluie à Lyon, France https://t.co/mOe7FlYX7E",rain
0.34555556,53.1475,2019-02-10 14:43:35,"#Skegness,rain
Temp:5.5'C ,rain
HiTemp:5.6'C,rain
Wind:5.0Mph,rain
W/Chill:3.7'C,rain
W/Gust:12.5Mph  ,rain
Rain Today:12.9mm ,rain
Pressure:993.9 Ris… https://t.co/6Ybqi2gyCz",rain
121.05151,14.64766,2019-02-10 11:27:03,Acabou de publicar uma foto em Planet Earth https://t.co/DfI7ia0QcI,earth
-90.11411044,29.97856157,2019-02-10 07:26:43,"Oh yes, it’s Carnival time!! #mardigras  #osiris #onetimeinnola #nola @ New Orleans Country Club https://t.co/LGfuVxqxT0",country
21.20387077,51.36035279,2019-02-10 11:21:48,"Volvo V60 Cross Country,country
V60 Cross Country to 5-drzwiowa, 5-miejscowa, średniej wielkości kombi. Jest on zbudowany n… https://t.co/bBlMpGd2Lo",country
-115.25451741,36.09741238,2019-02-10 11:41:12,#fatbottomedgirls #bigbutts #joedamico #thehostoflasvegas @ Spanish Trail Country Club https://t.co/SITX9hULfv,country
-76.9769739,40.19489397,2019-02-10 12:19:26,Literally took there minutes lol. #imstarving #roadtrip @ Cracker Barrel Old Country Store https://t.co/oChBVpA3sm,country
-107.9792489,41.6730144,2019-02-10 15:22:09,"Join the Love's Travel Stops &amp; Country Stores team! See our latest #Automotive job openings, including ""Diesel Mech… https://t.co/8472sdZjwI",country
-75.45736313,43.21272978,2019-02-10 09:02:03,Rivola: “I would like less electronics on motorcycles. They inhibit riders.”: Aprilia Racing’s number 1 man: “We’ll… https://t.co/WawyOvxS5G,number
47.78813402,29.32397045,2019-02-10 08:57:38,I'm at Kuwait College Of Science &amp; Technology (KCST) in Kuwait https://t.co/V9oj0NdAZ1,science
46.856358,24.755575,2019-02-10 11:01:21,I'm at Radiology Science Department | ksauhs in Riyadh https://t.co/PBuxqYNGlH,science
28.1869,-25.7533,2019-02-10 06:14:43,"He alone is God, The One &amp; only Healer. His Name is Jesus... @ Pretoria, South Africa https://t.co/nY5XpfwPiQ",south
-80.39499,25.55218,2019-02-10 07:07:56,#weedvision #stonercouple vibez pull up to qtscabaret33170otl aka PLAYPEN bka EXTACY South silkysmooth305 / @swolei… https://t.co/ZCTxNFoetA,south
48.00243617,29.29443056,2019-02-10 08:11:58,"I'm at McDonald's in South Surra - جنوب السرة, Hawalli Governorate https://t.co/ldSQYW53zi",south
151.10227769,-34.03536464,2019-02-10 11:11:05,"I'm at Westfield Miranda Parking Lot in Miranda, New South Wales https://t.co/O3EULCb1kI",south
104.75022659,-2.98780959,2019-02-10 14:35:54,"Partner in crime , ehh partner in everything😎 @ South Station Cafe https://t.co/Zm4Piqe1io",south
-81.0,34.0,2019-02-10 15:35:41,#adventure #Lowcountry #oysters #oysterroast #funwithfriends #Fireball @fireballwhisky #Charleston @ South Carolina https://t.co/PGHEQVzVOL,south
32.60913312,0.3272009,2019-02-10 07:52:00,Join our facebook audience and watch us live on I Am Ministries International. Remember also to invite friends and… https://t.co/p65uh7DmXs,facebook
8.95454128,44.40382055,2019-02-10 08:11:28,Facebook spiegato nel 1932 @ Piazza Alimonda https://t.co/9hV0aFvGap,facebook
0.53853853,50.87342417,2019-02-10 08:31:40,"Facebook Group for Dogs in East Sussex ,facebook
,facebook
https://t.co/OwkjdxOVTJ,facebook
,facebook
#dogsofstleonards #dogsoffairlight… https://t.co/HW9ePy8hfs",facebook
26.1397,44.44219,2019-02-10 10:33:40,So glad to be back in the studio of Radio DEEA with a new episode of HEAR.ON. Live on Facebook and… https://t.co/7bNb6C0WpU,facebook
46.62645155,24.68318767,2019-02-10 09:59:24,I'm at Diriyah Gate Development Authority in Riyadh https://t.co/5k9LLn0b65,gate
77.22930556,28.61286389,2019-02-10 12:59:47,"India Gate,gate
,gate
#indianculture #india #delhi @ India Gate https://t.co/3A3IiFZhYy",gate
55.3744895,25.24217586,2019-02-10 13:56:17,Guess where we’re heading? 😂😝😜🎉 @ Dubai International Airport Departure - Gate A20 https://t.co/ldmCOpW0sW,gate
